"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","7743693","C","CM","111 Elm Hill Ct","8","5","2","0.0","2","1998","0.16000","4,000","$440,000","$110.00","$105.00","$420,000","03/28/2024","17","14"
"1","8928330","C","GU","5001 Redwood Rd","3","1","0","0.0","1","1975","0.50000","1,020","$210,000","$205.88","$205.88","$210,000","01/22/2024","44","41"
"1","9744318","C","GU","112 Discovery Ln","3","2","0","0.0","1","1985","0.43000","1,500","$305,000","$203.33","$176.67","$265,000","10/31/2023","5","4"
"1","4520589","C","GU","180 Dandelion Trl","3","2","0","2.0","1","2022","0.50000","1,375","$319,900","$232.65","$232.65","$319,900","12/12/2023","3","2"
"1","6731335","C","GU","423 Ridge Dr","3","2","0","2.0","1","1995","0.86000","1,710","$397,000","$232.16","$216.37","$370,000","11/20/2023","82","82"
"1","6758796","C","GU","1311 scull Rd","4","2","0","0.0","1","2022","10.01000","1,560","$499,900","$320.45","$320.45","$499,900","04/03/2024","105","105"
"1","4079771","C","GU","1660 Scull Rd","3","2","1","3.0","1","2018","10.50300","2,575","$915,000","$355.34","$349.51","$900,000","02/02/2024","68","65"
"1","5393221","C","HH","170 Gypsum Vly","3","2","1","0.0","2","2023","0.10100","1,360","$199,990","$147.05","$139.70","$189,990","01/23/2024","4","4"
"1","8140998","C","HH","597 Soapstone Pass","3","2","0","0.0","1","2023","0.10100","1,230","$199,990","$162.59","$158.53","$194,990","02/16/2024","20","20"
"1","1336921","C","HH","185 Gypsum Vly","3","2","1","1.0","2","2023","0.10100","1,189","$206,990","$174.09","$164.00","$195,000","01/23/2024","7","7"
"1","6014726","C","HH","125 Gabbro Gdns","3","2","0","0.0","1","2023","0.10100","1,450","$239,990","$165.51","$134.66","$195,260","12/27/2023","12","12"
"1","4949147","C","HH","124 Gypsum Vly","3","2","1","1.0","2","2023","0.10100","1,189","$199,990","$168.20","$168.20","$199,990","02/21/2024","33","33"
"1","8294287","C","HH","214 Gypsum Vly","3","2","1","1.0","2","2023","0.10100","1,360","$199,990","$147.05","$147.05","$199,990","01/17/2024","15","15"
"1","5228880","C","HH","267 Gypsum Vly","3","2","0","0.0","1","2023","0.10100","1,450","$246,990","$170.34","$137.92","$199,990","12/29/2023","12","12"
"1","4110697","C","HH","239 Gypsum Vly","3","2","0","0.0","1","2023","0.10100","1,450","$246,990","$170.34","$137.92","$199,990","01/15/2024","12","12"
"1","4197630","C","HH","222 Gypsum Vly","3","2","0","0.0","1","2023","0.10100","1,450","$244,990","$168.96","$137.92","$199,990","01/02/2024","12","12"
"1","3831154","C","HH","171 Gypsum Vly","3","2","0","0.0","1","2023","0.10100","1,230","$199,990","$162.59","$162.59","$199,990","01/15/2024","39","39"
"1","4783893","C","HH","200 Gypsum Vly","3","2","0","0.0","1","2023","0.10100","1,450","$239,990","$165.51","$137.92","$199,990","12/29/2023","20","20"
"1","5389090","C","HH","182 Amber Gln","3","2","1","1.0","2","2024","0.10100","1,189","$201,990","$169.88","$169.88","$201,990","04/03/2024","45","45"
"1","4187140","C","HH","139 Gabbro Gdns","3","2","1","1.0","2","2023","0.10100","1,360","$215,990","$158.82","$150.74","$205,000","11/21/2023","21","21"
"1","5775799","C","HH","238 Gypsum Valley","2","2","1","1.0","2","2022","0.10100","1,189","$205,990","$173.25","$173.25","$205,990","01/02/2024","35","35"
"1","3687156","C","HH","163 Gypsum Vly","4","2","1","1.0","2","2023","0.10100","1,530","$209,990","$137.25","$137.25","$209,990","02/01/2024","15","15"
"1","9959177","C","HH","350 Gypsum Valley","3","2","0","0.0","1","2022","0.10100","1,550","$225,490","$145.48","$135.63","$210,220","11/20/2023","37","37"
"1","5533740","C","HH","108 Gabbro Gdns","3","2","1","0.0","2","2023","0.12600","1,427","$211,990","$148.56","$148.56","$211,990","11/22/2023","25","25"
"1","2664822","C","HH","132 Gabbro Gdns","3","2","0","0.0","1","2023","0.10100","1,450","$231,990","$159.99","$149.65","$216,990","11/21/2023","23","23"
"1","2955433","C","HH","222 Gypsum Vly","3","2","0","2.0","1","2023","0.10100","1,450","$225,000","$155.17","$150.34","$218,000","04/04/2024","5","5"
"1","1594353","C","HH","147 Gypsum Vly","3","2","1","0.0","2","2023","0.10100","1,427","$224,990","$157.67","$153.46","$218,990","02/14/2024","17","17"
"1","4158169","C","HH","575 Soapstone Pass","3","2","1","0.0","2","2024","0.10100","1,427","$219,990","$154.16","$154.16","$219,990","02/21/2024","3","3"
"1","7874072","C","HH","242 Amber Glen","3","2","0","2.0","1","2023","0.10100","1,016","$219,990","$216.53","$216.53","$219,990","02/23/2024","10","10"
"1","7661595","C","HH","133 Gabbro Gdns","3","2","0","2.0","1","2023","0.10100","1,440","$269,990","$187.49","$152.77","$219,990","11/29/2023","20","20"
"1","6707320","C","HH","154 Gabbro Gdns","3","2","0","0.0","1","2023","0.10100","1,450","$254,990","$175.86","$153.79","$222,990","11/14/2023","22","22"
"1","3496262","C","HH","207 Gypsum Vly","3","2","1","1.0","2","2023","0.10100","1,360","$230,990","$169.85","$166.17","$225,990","12/20/2023","11","11"
"1","7942822","C","HH","231 Gabbro Gdns","4","2","1","1.0","2","2023","0.10100","1,530","$225,990","$147.71","$147.71","$225,990","11/21/2023","21","21"
"1","8924146","C","HH","537 Soapstone Pass","4","2","1","1.0","2","2023","0.10100","1,530","$241,990","$158.16","$148.18","$226,720","02/23/2024","20","20"
"1","9770757","C","HH","246 Gypsum Vly","3","2","1","0.0","2","2023","0.10100","1,427","$224,990","$157.67","$160.28","$228,720","01/24/2024","43","43"
"1","2908084","C","HH","229 Amber Gln","3","2","0","0.0","1","2024","0.10100","1,450","$229,990","$158.61","$158.61","$229,990","02/28/2024","3","3"
"1","5473190","C","HH","176 Gypsum Vly","3","2","0","0.0","1","2023","0.10100","1,450","$239,990","$165.51","$158.61","$229,990","12/26/2023","10","10"
"1","4176667","C","HH","192 Gypsum Vly","4","2","1","1.0","2","2023","0.10100","1,530","$240,990","$157.51","$154.24","$235,990","01/15/2024","11","11"
"1","8656753","C","HH","341 Amber Gln","3","2","0","2.0","1","2023","0.10100","1,440","$271,990","$188.88","$163.88","$235,990","11/30/2023","18","18"
"1","6045984","C","HH","116 Gabbro Gdns","3","2","0","2.0","1","2023","0.10100","1,440","$265,990","$184.72","$163.88","$235,990","11/22/2023","15","15"
"1","9148503","C","HH","591 Soapstone Pass","3","2","0","2.0","1","2023","0.10100","1,266","$239,990","$189.57","$189.57","$239,990","02/27/2024","11","11"
"1","8435898","C","HH","162 Gypsum Vly","3","2","0","2.0","1","2023","0.10100","1,440","$271,990","$188.88","$166.66","$239,990","01/31/2024","40","40"
"1","1903213","C","HH","617 Soapstone Pass","3","2","0","2.0","1","2024","0.10100","1,266","$241,990","$191.15","$191.15","$241,990","02/23/2024","3","3"
"1","4156142","C","HH","193 Gypsum Vly","4","2","0","0.0","2","2023","0.10100","1,879","$241,990","$128.79","$128.79","$241,990","02/26/2024","56","56"
"1","2300759","C","HH","216 Gabbro Gdns","3","2","1","1.0","2","2023","0.10000","1,360","$244,990","$180.14","$180.14","$244,990","10/20/2023","50","50"
"1","8328519","C","HH","208 Gabbro Gdns","3","2","0","2.0","1","2023","0.10000","1,266","$246,990","$195.09","$195.09","$246,990","11/16/2023","47","47"
"1","6087694","C","HH","227 Hay Barn St","2","2","0","2.0","1","2008","0.10870","1,025","$249,900","$243.80","$243.80","$249,900","01/29/2024","38","38"
"1","8283467","C","HH","333 Amber Gln","4","2","1","2.0","2","2023","0.12600","1,950","$318,990","$163.58","$128.20","$249,990","11/30/2023","45","45"
"1","6545328","C","HH","185 Gabbro Gdns","3","2","1","1.0","2","2023","0.10100","1,530","$254,990","$166.66","$163.39","$249,990","10/30/2023","7","7"
"1","3018516","C","HH","192 Gabbro Gdns","4","2","1","1.0","2","2023","0.10000","1,530","$259,990","$169.93","$166.01","$253,990","11/08/2023","22","22"
"1","1825782","C","HH","332 Amber Gln","4","2","0","2.0","1","2023","0.10100","1,627","$284,990","$175.16","$156.56","$254,720","11/29/2023","28","28"
"1","4994039","C","HH","177 Gabbro Gdns","3","2","0","2.0","2","2023","0.10100","1,440","$261,990","$181.94","$177.26","$255,260","11/29/2023","2","2"
"1","3163111","C","HH","2828 Brand Iron Dr","2","2","0","0.0","1","2021","0.08340","1,026","$259,900","$253.31","$250.49","$257,000","11/20/2023","67","64"
"1","3636801","C","HH","1015 Sand Post Pl","3","2","1","0.0","2","2018","0.07540","1,301","$259,900","$199.77","$198.31","$258,000","03/08/2024","95","95"
"1","4129349","C","HH","206 Gypsum Vly","3","2","0","2.0","1","2023","0.10100","1,266","$256,990","$202.99","$206.94","$261,990","01/02/2024","39","39"
"1","1816775","C","HH","225 Sonterra Dr","3","2","0","2.0","1","2024","0.12000","1,645","$293,990","$178.72","$164.13","$269,990","03/01/2024","15","15"
"1","6289578","C","HH","340 Sonterra Dr","3","2","0","2.0","1","2024","0.12000","1,447","$299,990","$207.32","$186.59","$269,990","02/27/2024","10","10"
"1","1417035","C","HH","281 Amber Glen","4","2","1","2.0","2","2023","0.10100","1,687","$279,990","$165.97","$160.04","$269,990","02/23/2024","31","31"
"1","4908468","C","HH","545 Soapstone Pass","3","2","0","2.0","1","2023","0.10100","1,440","$269,990","$187.49","$187.49","$269,990","11/28/2023","24","24"
"1","9676004","C","HH","112 Pronghorn Cir","3","2","0","2.0","1","2020","0.13560","1,273","$295,000","$231.74","$218.38","$278,000","11/13/2023","66","66"
"1","4398579","C","HH","336 Sonterra Dr","3","2","0","2.0","1","2024","0.12000","1,312","$282,990","$215.69","$213.41","$279,990","02/27/2024","14","14"
"1","1129108","C","HH","247 Gypsum Vly","4","2","1","2.0","2","2023","0.10100","1,950","$299,990","$153.84","$143.58","$279,990","01/31/2024","43","43"
"1","8944423","C","HH","109 Gabbro Gdns","4","2","1","2.0","2","2023","0.10100","1,950","$322,990","$165.64","$143.58","$279,990","02/29/2024","19","19"
"1","5354582","C","HH","109 Winged Foot Cv","3","2","1","2.0","2","2024","0.00400","2,104","$366,720","$174.30","$133.08","$280,000","03/29/2024","5","5"
"1","4392822","C","HH","371 Amber Glen","3","2","0","2.0","2","2023","0.10100","1,440","$281,590","$195.55","$195.55","$281,590","11/28/2023","15","15"
"1","4924191","C","HH","329 Sonterra Dr","3","2","0","2.0","1","2023","0.16000","1,312","$282,620","$215.41","$215.41","$282,620","01/23/2024","75","75"
"1","6892249","C","HH","366 Fairlawn Way","3","2","0","2.0","1","2023","0.10360","1,076","$286,900","$266.64","$262.92","$282,900","04/16/2024","18","18"
"1","2968277","C","HH","208 Sonterra Dr","3","2","1","2.0","2","2024","0.00400","2,104","$282,990","$134.50","$134.50","$282,990","04/16/2024","33","33"
"1","6636931","C","HH","175 Friendship Oak Dr","3","2","1","0.0","2","2017","0.07500","1,410","$295,000","$209.22","$201.95","$284,750","11/30/2023","134","134"
"1","1590329","C","HH","109 Gypsum Vly","4","2","1","2.0","2","2024","0.10100","1,950","$284,990","$146.15","$146.15","$284,990","02/22/2024","3","3"
"1","6912786","C","HH","333 Sonterra Dr","3","2","0","2.0","1","2023","0.11000","1,645","$299,890","$182.30","$174.77","$287,490","12/21/2023","12","12"
"1","5068664","C","HH","220 Amber Gln","4","2","1","2.0","2","2024","0.10000","1,997","$294,720","$147.58","$144.22","$288,000","04/15/2024","26","26"
"1","3739330","C","HH","313 Sonterra Dr","3","2","0","2.0","1","2023","0.13700","1,447","$303,890","$210.01","$199.65","$288,890","12/20/2023","29","29"
"1","7368881","C","HH","2708 Brand Iron Dr","3","2","1","0.0","2","2022","0.07000","1,310","$289,000","$220.61","$220.61","$289,000","10/31/2023","90","90"
"1","5921792","C","HH","316 Amber Gln","4","2","1","2.0","2","2023","0.10100","1,687","$293,990","$174.27","$171.90","$289,990","11/20/2023","10","10"
"1","5523310","C","HH","325 Sonterra Dr","3","2","0","2.0","1","2022","0.11000","1,645","$289,990","$176.29","$176.29","$289,990","11/27/2023","41","41"
"1","8953171","C","HH","140 DOCILE Loop","3","2","0","2.0","1","2023","0.13700","1,455","$305,990","$210.30","$199.31","$290,000","11/17/2023","11","11"
"1","4201212","C","HH","376 Witchhazel Way","3","2","1","0.0","2","2023","0.08000","1,310","$290,900","$222.06","$222.06","$290,900","12/28/2023","14","14"
"1","8389638","C","HH","308 Sonterra Dr","3","2","0","2.0","1","2023","0.16000","1,645","$296,620","$180.32","$176.89","$290,990","02/28/2024","15","15"
"1","8451422","C","HH","237 SKY MEADOWS Cir","3","2","0","2.0","1","2023","0.13900","1,622","$314,990","$194.20","$179.41","$291,000","03/28/2024","51","51"
"1","5006836","C","HH","108 DOCILE Loop","3","2","0","2.0","1","2023","0.13700","1,455","$310,990","$213.74","$200.78","$292,137","11/22/2023","9","9"
"1","2411861","C","HH","324 Sonterra Dr","3","2","0","2.0","1","2023","0.11000","1,440","$297,990","$206.94","$203.47","$292,990","02/01/2024","68","68"
"1","2171567","C","HH","217 BRIGGS Ln","3","2","0","2.0","1","2023","0.13700","1,455","$309,990","$213.05","$202.74","$294,990","12/01/2023","16","16"
"1","6534779","C","HH","209 Sonterra Dr","3","2","0","2.0","1","2023","0.14000","1,645","$310,990","$189.05","$179.93","$295,990","02/21/2024","33","33"
"1","9101221","C","HH","160 DOCILE Loop","3","2","0","2.0","1","2023","0.12900","1,455","$310,990","$213.74","$203.43","$295,990","02/01/2024","121","146"
"1","1941612","C","HH","309 Sonterra Dr","3","2","0","2.0","1","2023","0.13700","1,312","$297,890","$227.05","$227.05","$297,890","11/29/2023","13","13"
"1","4734721","C","HH","198 Amber Gln","4","2","0","2.0","1","2024","0.11000","1,638","$297,990","$181.92","$181.92","$297,990","04/01/2024","13","13"
"1","9062012","C","HH","353 Sonterra Dr","3","2","1","2.0","2","2023","0.16000","2,104","$326,770","$155.31","$142.35","$299,500","01/29/2024","90","90"
"1","1968629","C","HH","221 Sonterra Dr","4","2","0","2.0","1","2024","0.12000","1,815","$300,990","$165.83","$165.83","$300,990","02/28/2024","16","16"
"1","4631251","C","HH","108 BETHPAGE Dr","3","2","0","2.0","1","2023","0.18300","1,622","$321,737","$198.36","$186.03","$301,737","11/30/2023","67","67"
"1","6554708","C","HH","321 CALLADO Cir","3","2","0","2.0","1","2023","0.19300","1,623","$309,990","$191.00","$186.69","$303,000","10/30/2023","8","8"
"1","1348865","C","HH","120 BRIGGS Ln","3","2","0","2.0","1","2023","0.13900","1,455","$317,990","$218.55","$209.62","$305,000","02/27/2024","39","39"
"1","2095916","C","HH","105 ESCALA Way","4","2","0","2.0","1","2023","0.17000","1,922","$362,202","$188.45","$158.87","$305,350","12/21/2023","55","55"
"1","6206266","C","HH","113 ESCALA Way","3","2","0","2.0","1","2023","0.13700","1,622","$323,138","$199.22","$188.74","$306,132","12/03/2023","53","54"
"1","7153605","C","HH","328 Sonterra Dr","3","2","0","2.0","1","2024","0.12000","1,447","$306,990","$212.16","$212.16","$306,990","03/20/2024","16","16"
"1","2887607","C","HH","316 CALLADO Cir","3","2","0","2.0","1","2023","0.13700","1,622","$310,990","$191.73","$189.27","$306,990","12/14/2023","13","13"
"1","7045339","C","HH","321 Sonterra Dr","3","2","0","2.0","1","2022","0.13700","1,895","$309,990","$163.58","$163.53","$309,890","11/21/2023","33","33"
"1","5499270","C","HH","219 CALLADO Cir","3","2","0","2.0","1","2023","0.13900","1,622","$315,990","$194.82","$191.12","$309,990","04/10/2024","36","36"
"1","2892307","C","HH","2772 Brand Iron Dr","2","2","1","2.0","2","2023","0.08000","1,155","$310,000","$268.40","$268.40","$310,000","02/23/2024","158","158"
"1","6959633","C","HH","216 BALLYNEAL Ln","3","2","0","2.0","1","2023","0.13700","1,455","$316,990","$217.86","$213.06","$310,000","10/27/2023","66","66"
"1","1334000","C","HH","369 Sonterra Dr","4","3","0","2.0","1","2023","0.15000","1,966","$331,890","$168.81","$158.64","$311,890","11/21/2023","12","12"
"1","1686898","C","HH","121 ESCALA Way","3","2","0","2.0","1","2023","0.13700","1,455","$315,990","$217.18","$214.43","$312,000","03/29/2024","77","77"
"1","2790665","C","HH","1325 Blue Oak Blvd","3","2","0","2.0","1","2022","0.16000","1,597","$324,000","$202.88","$196.62","$314,000","02/28/2024","588","588"
"1","6684735","C","HH","237 BETHPAGE Dr","3","2","0","2.0","1","2023","0.15150","1,622","$314,990","$194.20","$194.20","$314,990","10/30/2023","19","19"
"1","5070178","C","HH","121 Solitude Dr","4","2","0","2.0","1","2021","0.16700","1,739","$315,000","$181.14","$181.14","$315,000","04/12/2024","94","91"
"1","7000429","C","HH","705 Harwood Dr","3","2","0","2.0","1","2012","0.14700","1,975","$315,000","$159.49","$159.49","$315,000","01/31/2024","175","175"
"1","9214211","C","HH","214 BRIGGS Ln","3","2","0","2.0","1","2023","0.16500","1,622","$316,990","$195.43","$195.43","$316,990","10/27/2023","35","35"
"1","1277706","C","HH","120 Vintage Dr","4","3","0","2.0","1","2021","0.12620","2,024","$320,000","$158.10","$156.87","$317,500","03/08/2024","19","18"
"1","2328597","C","HH","229 BETHPAGE Dr","4","2","0","2.0","1","2023","0.13700","1,845","$316,990","$171.81","$172.47","$318,207","01/19/2024","17","17"
"1","6926263","C","HH","337 Sonterra Dr","4","3","0","2.0","1","2023","0.16000","2,022","$329,890","$163.15","$158.20","$319,890","12/21/2023","47","47"
"1","2796097","C","HH","516 Lacey Oak Loop","3","2","0","2.0","1","2019","0.15010","1,593","$324,000","$203.39","$200.88","$320,000","11/14/2023","32","31"
"1","1569835","C","HH","116 BRIGGS Ln","4","2","0","2.0","1","2023","0.11500","1,845","$346,990","$188.07","$176.15","$325,000","02/28/2024","74","76"
"1","3394560","C","HH","164 DOCILE Loop","4","2","0","2.0","1","2023","0.13700","1,845","$339,990","$184.28","$176.15","$325,000","01/16/2024","37","37"
"1","5252112","C","HH","304 Sonterra Dr","4","3","0","2.0","1","2023","0.14000","1,966","$325,390","$165.51","$165.51","$325,390","01/17/2024","1","1"
"1","7098610","C","HH","212 Sonterra Dr","4","3","0","2.0","1","2024","0.12000","1,966","$325,990","$165.81","$165.81","$325,990","03/20/2024","12","12"
"1","2378172","C","HH","241 BRIGGS Ln","4","2","0","2.0","1","2023","0.15100","1,845","$335,990","$182.11","$176.69","$325,990","10/25/2023","63","63"
"1","5826521","C","HH","124 BETHPAGE Dr","4","2","0","2.0","1","2023","0.16200","1,922","$333,990","$173.77","$171.18","$329,000","01/25/2024","14","14"
"1","6284069","C","HH","105 MEDINAH Ln","4","2","0","2.0","1","2023","0.18100","1,922","$357,990","$186.26","$171.70","$330,000","12/21/2023","38","38"
"1","7893937","C","HH","854 Blue Oak Blvd","3","2","0","2.0","1","2023","0.12400","1,705","$369,142","$216.51","$193.55","$330,000","01/31/2024","329","329"
"1","3407087","C","HH","379 Witchhazel Way","2","2","0","2.0","1","2023","0.08000","1,188","$340,000","$286.20","$280.51","$333,250","12/28/2023","167","167"
"1","7115527","C","HH","332 Sonterra Dr","4","3","0","2.0","1","2023","0.16000","2,022","$333,990","$165.18","$165.18","$333,990","02/08/2024","46","46"
"1","9417240","C","HH","1333 Blue Oak Blvd","3","2","0","2.0","1","2022","0.16000","1,765","$334,000","$189.24","$189.24","$334,000","03/15/2024","641","641"
"1","7771186","C","HH","308 CALLADO Cir","4","2","0","2.0","1","2023","0.17400","1,845","$340,990","$184.82","$182.11","$335,990","11/14/2023","107","107"
"1","9020905","C","HH","144 BALLYNEAL Ln","4","2","0","2.0","1","2023","0.13700","1,922","$335,990","$174.81","$174.81","$335,990","10/31/2023","188","188"
"1","6360423","C","HH","168 DOCILE Loop","4","2","0","2.0","1","2023","0.13700","1,922","$347,480","$180.79","$175.18","$336,692","03/05/2024","67","67"
"1","9396132","C","HH","325 CALLADO Cir","4","2","0","2.0","1","2023","0.15100","1,845","$333,990","$181.02","$182.66","$337,000","11/17/2023","35","35"
"1","9452556","C","HH","803 Stampede Rd","3","2","1","2.0","1","2015","0.12500","1,717","$345,000","$200.93","$196.85","$338,000","04/02/2024","15","15"
"1","1424120","C","HH","125 BRIGGS Ln","4","2","0","2.0","1","2023","0.15000","1,845","$344,990","$186.99","$183.20","$338,000","12/13/2023","5","5"
"1","2377591","C","HH","113 BRIGGS Ln","4","3","0","2.0","1","2023","0.15000","2,096","$362,330","$172.87","$162.21","$340,000","03/04/2024","69","69"
"1","6697466","C","HH","209 BRIGGS Ln","4","3","0","2.0","1","2023","0.15000","2,096","$361,340","$172.40","$162.21","$340,000","02/29/2024","78","78"
"1","5510238","C","HH","733 Blue Oak Blvd","4","2","0","2.0","1","2020","0.12640","1,850","$340,000","$183.78","$183.78","$340,000","03/18/2024","115","115"
"1","7986961","C","HH","1069 Blue Oak Blvd","3","2","0","2.0","1","2023","0.12400","1,705","$368,389","$216.06","$199.41","$340,000","12/15/2023","294","294"
"1","6722086","C","HH","1321 Blue Oak Blvd","3","2","0","2.0","1","2022","0.15000","1,765","$349,000","$197.73","$193.20","$341,000","12/14/2023","428","428"
"1","8917568","C","HH","341 Sonterra Dr","3","2","1","2.0","2","2023","0.17000","2,104","$361,890","$172.00","$162.50","$341,890","12/01/2023","18","18"
"1","9203858","C","HH","345 Sonterra Dr","4","2","1","2.0","2","2023","0.16000","2,522","$342,990","$136.00","$136.00","$342,990","01/04/2024","8","8"
"1","4552920","C","HH","109 ESCALA Way","4","2","0","2.0","1","2023","0.13700","1,845","$346,990","$188.07","$188.07","$346,990","11/09/2023","60","60"
